video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
31_fear_enthusiasm_f_090,-1,-1,-1,"Чем я занималась? Чем ты занималась? Чем ты занималась? Мам... Ну неужели есть оправдание для того, чтобы прийти на несколько часов позже домой и волновать мать?",fear,sad,0.11298,0.08021,0.31634,0.09366,0.09038,0.07005,0.23638,1.0,"<think>

</think>

0.12345, 0.08765, 0.34567, 0.10234, 0.09876, 0.07654, 0.25830"
14_anger_fear_a_010,-1,-1,-1,"Здравствуйте, вы собирали мой заказ номер 92?",anger,anger,0.3209,0.12325,0.15652,0.39933,-0.0,1e-05,-1e-05,1.0,"<think>

</think>

0.32143, 0.12345, 0.15678, 0.40000, 0.00000, 0.00000, 0.00000"
17_neutral_disgust_n_071,-1,-1,-1,В честь пятилетнего юбилея у нас для вас есть уникальнейшее предложение новейший тарифный план только сейчас и только для вас короче грузовик.,neutral,neutral,0.84999,0.08,0.02,0.01,0.02001,0.00999,0.01001,1.0,"<think>

</think>

0.85000, 0.08000, 0.02000, 0.01000, 0.02000, 0.01000, 0.01000"
29_happiness_fear_h_010,-1,-1,-1,"Алло, здравствуйте!",happy,happy,0.12335,0.75617,0.08905,0.01233,0.01344,0.00521,0.00045,1.0,"<think>

</think>

0.12345, 0.75678, 0.08912, 0.01234, 0.01345, 0.00521, 0.00045"
47_enthusiasm_sadness_s_150,-1,-1,-1,"Очень нравится, но очень дорого.",sad,sad,0.2,0.1,0.6,0.05,0.025,0.015,0.01,1.0,"<think>

</think>

0.20000, 0.10000, 0.60000, 0.05000, 0.02500, 0.01500, 0.01000"
41_fear_disgust_f_070,-1,-1,-1,"Я даже не представляю, что можно ему сказать. Может быть, ты мне посоветуешь, как можно сдать этот экзамен и сказать, какие-нибудь там… хоть один билет, ну расскажи мне.",fear,fear,0.11193,0.07947,0.13992,0.06156,0.09279,0.08574,0.42859,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.09456, 0.47269"
31_fear_enthusiasm_f_010,-1,-1,-1,Вернулась.,fear,fear,0.11388,0.13437,0.1969,0.08085,0.15897,0.0911,0.22393,1.0,"<think>

</think>

0.12345, 0.14567, 0.21345, 0.08765, 0.17234, 0.09876, 0.24275"
05_neutral_fear n_040,-1,-1,-1,"Они вечером пустые идут Сейчас подождем, а потом приедет А вдвоем будет веселее ехать",neutral,neutral,0.74997,0.12345,0.06789,0.02134,0.01567,0.01123,0.01045,1.0,"<think>

</think>

0.75000, 0.12345, 0.06789, 0.02134, 0.01567, 0.01123, 0.01045"
45_happiness_sadness_s_020,-1,-1,-1,Знаешь сколько я на них посмотрела?,sad,sad,0.11841,0.08407,0.75681,0.01184,0.02249,0.00414,0.00224,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00234"
43_enthusiasm_neutral_e_030,-1,-1,-1,"К сожалению, нет. Я только закончила высшее учебное заведение. Мне вот сейчас нужна какая-то работа. Какая у вас зарплата здесь?",surprise,sad,0.12212,0.0867,0.45184,0.09769,0.23203,0.00122,0.0084,1.0,"<think>

</think>

0.12345, 0.08765, 0.45678, 0.09876, 0.23456, 0.00123, 0.00849"
20_disgust_enthusiasm_d_130,-1,-1,-1,Чтобы ты отстала от Валеры!,disgust,disgust,0.04162,0.04163,0.0416,0.13869,0.04164,0.65321,0.04161,1.0,"<think>

</think>

0.04286, 0.04286, 0.04286, 0.14286, 0.04286, 0.67286, 0.04286"
24_sadness_enthusiasm_s_110,-1,-1,-1,"Да можно, конечно, но только потом выпьешь, потом к жене объясняться, потом на утро голова болит. Не, не знаю.",sad,sad,0.32104,0.087,0.58536,0.00122,0.00012,3e-05,0.00523,1.0,"<think>

</think>

0.32345, 0.08765, 0.58976, 0.00123, 0.00012, 0.00003, 0.00527"
09_neutral_happiness n_073,-1,-1,-1,"Если вам, наоборот, хочется покоя и тишины, вы можете приглушить свет, он будет более мягким, более спокойным, и вы насладитесь своим одиночеством, приготовите чашку кофе.",neutral,neutral,0.80357,0.08928,0.05357,0.01786,0.03571,1e-05,0.0,1.0,"<think>

</think>

0.75000, 0.08333, 0.05000, 0.01667, 0.03333, 0.00000, 0.00000"
24_sadness_enthusiasm_e_030,-1,-1,-1,"Ну, к примеру, вот температура какая здесь.",surprise,surprise,0.12344,0.08764,0.10233,0.05432,0.63228,-0.0,-1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.10234, 0.05432, 0.63234, 0.00000, 0.00000"
34_anger_fear_a_190,-1,-1,-1,Мужчина! Мужчина!,anger,anger,0.11223,0.07968,0.08978,0.63639,0.05948,0.01123,0.01121,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.70000, 0.06543, 0.01234, 0.01234"
03_disgust_neutral d_020,-1,-1,-1,Я мама Бравкова.,disgust,disgust,0.12309,0.09847,0.14243,0.07632,0.10204,0.45765,0.0,1.0,"<think>

</think>

0.12345, 0.09876, 0.14285, 0.07654, 0.10234, 0.45900, 0.00000"
34_anger_fear_f_070,-1,-1,-1,"Ну, что? Я же ехала по правилам, всё нормально. Да вы из-за угла откуда-то выехали.",fear,fear,0.11232,0.07975,0.14041,0.09312,0.08986,0.12059,0.36395,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.10234, 0.09876, 0.13254, 0.40000"
23_happiness_neutral_h_161,-1,-1,-1,"Значит будешь! Вот увидишь, обязательно будешь! Значит так, 13 апреля, запоминай, 13 апреля в 13 часов, как договаривались, 13 в 13 будет наш с тобой спектакль! Я даже вык...",happy,happy,0.1139,0.6264,0.08087,0.03189,0.06264,0.02164,0.06266,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.06789, 0.02345, 0.06789"
43_enthusiasm_neutral_n_130,-1,-1,-1,"Как обычно, паспорт, диплом какой у вас есть.",neutral,neutral,0.84998,0.02,0.01001,0.01,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.06000, 0.03000, 0.02000"
44_neutral_anger_a_130,-1,-1,-1,"Что вы подписываете? Вы мне голову морочите. Ничего вы не подписываете, не выдумываете. Если банкомат выдаёт деньги, значит они в обороте. Значит я могу им им оплачивать.",anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
42_anger_fear_a_160,-1,-1,-1,"Зато я слышу и весь подъезд слышит то, как ваш ребёнок орёт.",anger,anger,0.1175,0.08343,0.14689,0.60012,0.02232,0.02974,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.03125, 0.00000"
35_neutral_fear_f_044,-1,-1,-1,"Я понимаю, что это на самом деле не происходит, но такое ощущение, что они... Как будто бы я испытываю давление, как будто бы меня давит, душит вот эта комната, в которой я нахожусь.",fear,fear,0.11194,0.07948,0.13993,0.06156,0.0928,0.0694,0.44489,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.07654, 0.49065"
38_happiness_neutral_h_060,-1,-1,-1,"Да, меня устроит, только побыстрее. Отправляйте это побыстрее, я вас очень прошу, девушка.",happy,happy,0.12204,0.67118,0.08665,0.03417,0.01219,0.01218,0.06159,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.01234, 0.06230"
12_sadness_disgust_d_040,-1,-1,-1,"Ну исправляйте, это вообще не мои проблемы. Женщина, у меня обед через три минуты уже. Чего вы от меня хотите? Я не понимаю.",disgust,disgust,0.11325,0.08041,0.14156,0.21517,0.10079,0.33965,0.00917,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.23456, 0.10987, 0.37025, 0.01000"
06_happiness_enthusiasm h_043,-1,-1,-1,"И уже через месяц я пойду на повышение и буду высококлассным специалистом в его фирме. Фирма, конечно, не очень большая, но это так здорово, что я могу применять свои знания прямо на практике.",happy,happy,0.21429,0.57142,0.14286,1e-05,0.07143,-0.0,-1e-05,1.0,"<think>

</think>

0.21429, 0.57143, 0.14286, 0.00000, 0.07143, 0.00000, 0.00000"
29_happiness_fear_f_020,-1,-1,-1,"Здравствуйте Скажите пожалуйста, это быстрая доставка еды?",fear,fear,0.11283,0.08012,0.09027,0.05981,0.11284,0.06996,0.47417,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.12345, 0.07654, 0.51876"
31_fear_enthusiasm_f_110,-1,-1,-1,"Я не знаю, будет ли в следующий раз. Если ты такими же темпами будешь заниматься этим, то ничего не получится. Вот честно тебе говорю.",fear,fear,0.11188,0.07942,0.19342,0.14207,0.08949,0.11187,0.27185,1.0,"<think>

</think>

0.12345, 0.08765, 0.21345, 0.15678, 0.09876, 0.12345, 0.30000"
18_happiness_neutral_h_150,-1,-1,-1,Очень на это надеюсь. Но все-таки впереди еще 4 курса.,happy,happy,0.12906,0.70976,0.09163,0.03613,0.01289,0.0129,0.00763,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.01234, 0.00730"
28_disgust_enthusiasm_d_051,-1,-1,-1,нажимаем на вот эту кнопочку он включается вот шестеренка такая вот она крутится крутится вот за этот рычажок берем и опускаем и она начинает,disgust,disgust,0.0673,0.03415,0.04571,0.02347,0.07898,0.73137,0.01902,1.0,"<think>

</think>

0.06723, 0.03412, 0.04567, 0.02345, 0.07890, 0.73065, 0.01900"
07_fear_neutral f_160,-1,-1,-1,плюс 7 985 417 27 16,fear,fear,0.11274,0.08004,0.09019,0.0699,0.05975,0.03946,0.54792,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.07654, 0.06543, 0.04321, 0.60000"
11_anger_disgust a_190,-1,-1,-1,"Ну что значит недостойно? Вы же его продаёте, продаёте. В чём проблема, я не понял.",anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
23_happiness_neutral_h_140,-1,-1,-1,"Даже не сомневайся. Значит так, с завтрашнего дня ты приходишь ко мне в класс, мы с тобой занимаемся. Нужно выбрать хорошую песню.",happy,happy,0.11702,0.64357,0.08309,0.03276,0.04329,0.0117,0.06857,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04567, 0.01234, 0.07234"
24_sadness_enthusiasm_e_120,-1,-1,-1,"Ооо, нет, так как-то скучно. Не, по-моему, это интересно, здорово. Зашли вот сейчас в баню. Кстати, насчёт баб. А что, реально сюда их ходят? За их жари ещё и с бабами.",surprise,surprise,0.11287,0.21445,0.14334,0.09029,0.3657,0.0316,0.04175,1.0,"<think>

</think>

0.12345, 0.23456, 0.15678, 0.09876, 0.39999, 0.03456, 0.04567"
18_happiness_neutral_n_170,-1,-1,-1,"Согласен, а ты хочешь петь или играть?",neutral,neutral,0.84997,0.05,0.03,0.02001,0.02,0.01,0.02002,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
47_enthusiasm_sadness_s_130,-1,-1,-1,"Я не очень люблю кредиты. А может быть как-то можно скидку сделать, рассрочку. Я ведь много переплачу за кредит. А на сколько лет кредит?",sad,sad,0.25253,0.05051,0.60607,0.05049,0.02525,0.01515,0.0,1.0,"<think>

</think>

0.25000, 0.05000, 0.60000, 0.05000, 0.02500, 0.01500, 0.00000"
28_disgust_enthusiasm_e_080,-1,-1,-1,"Нет, это понятно.",surprise,surprise,0.11268,0.08,0.1304,0.05972,0.58566,0.03154,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.06543, 0.64164, 0.03456, 0.00000"
38_happiness_neutral_n_050,-1,-1,-1,"Но вы знаете, из-за нестандартного размера срок доставки вашей посылки увеличится.",neutral,neutral,0.85001,0.02,0.00999,0.01,0.07,0.02001,0.01999,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.07000, 0.02000, 0.02000"
21_happiness_anger_a_010,-1,-1,-1,"Добрый, можно мне меню?",anger,anger,0.32129,0.1234,0.09872,0.45659,0.0,-1e-05,1e-05,1.0,"<think>

</think>

0.32143, 0.12345, 0.09876, 0.45678, 0.00000, 0.00000, 0.00000"
34_anger_fear_a_021,-1,-1,-1,"Так хорошо день начинался! Господи, откуда ты взялась здесь? Не было же никого! Откуда ты тут взялась?",anger,anger,0.11167,0.21218,0.14182,0.53281,0.00111,0.00041,0.0,1.0,"<think>

</think>

0.12345, 0.23456, 0.15678, 0.58901, 0.00123, 0.00045, 0.00000"
02_anger_sadness s_030,-1,-1,-1,"Ну, что я могу сказать? Меня ничего не отвлекало. Я работал, работал и работал. Потом домой, сейчас прихожу, снова работаю. Тут приходите вы и требуете отчет.",sad,sad,0.11768,0.08355,0.68964,0.03065,0.02235,0.01176,0.04437,1.0,"<think>

</think>

0.12345, 0.08765, 0.72345, 0.03215, 0.02345, 0.01234, 0.04655"
17_neutral_disgust_n_072,-1,-1,-1,"Итак, тариф для своих – пакет полторы тысячи рублей.",neutral,neutral,0.85859,0.0505,0.02021,0.01009,0.0303,0.01011,0.0202,1.0,"<think>

</think>

0.85000, 0.05000, 0.02000, 0.01000, 0.03000, 0.01000, 0.02000"
18_happiness_neutral_h_120,-1,-1,-1,"Да, но хороший педагог много требует",happy,happy,0.21429,0.57142,0.14286,-1e-05,0.07143,1e-05,0.0,1.0,"<think>

</think>

0.21429,0.57143,0.14286,0.00000,0.07143,0.00000,0.00000"
45_happiness_sadness_s_050,-1,-1,-1,"Такая деловая, да? Ты думаешь... Я тебе процент небольшой сделаю Я могу на них поставить, чтобы еще хочешь нах...",sad,sad,0.11777,0.08362,0.75271,0.01176,0.02237,0.01177,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
15_enthusiasm_sadness_s_050,-1,-1,-1,"Ох, что-то я боюсь. Какие у вас специалисты? Расскажите, успокойте.",sad,sad,0.11777,0.08362,0.7527,0.01178,0.02237,0.01176,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
24_sadness_enthusiasm_s_040,-1,-1,-1,Да зайди туда и всё представишь.,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
39_sadness_anger_a_030,-1,-1,-1,Мы вам уже ничем не поможем. Звоните в морг!,anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
02_anger_sadness s_020,-1,-1,-1,"Ну, дайте ещё два дня и всё будет в порядке. Два дня.",sad,sad,0.31916,0.12181,0.52538,0.01096,0.00986,0.0,0.01283,1.0,"<think>

</think>

0.32345, 0.12345, 0.53245, 0.01111, 0.00999, 0.00000, 0.01300"
49_sadness_happiness_h_040,-1,-1,-1,Почему?,happy,happy,0.11999,0.65991,0.0852,0.03359,0.02279,0.01199,0.06653,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06845"
47_enthusiasm_sadness_e_120,-1,-1,-1,"Там всё, все функции заложены, конечно же, в этом телевизоре.",surprise,surprise,0.11398,0.08093,0.06041,0.0399,0.66478,0.01835,0.02165,1.0,"<think>

</think>

0.12345, 0.08765, 0.06543, 0.04321, 0.72000, 0.01987, 0.02345"
07_fear_neutral n_050,-1,-1,-1,"Да, конечно, можете отвезти меня в больницу.",neutral,neutral,0.78126,0.0868,0.05208,0.01737,0.02604,0.01736,0.01909,1.0,"<think>

</think>

0.75000, 0.08333, 0.05000, 0.01667, 0.02500, 0.01667, 0.01833"
45_happiness_sadness_h_200,-1,-1,-1,А что тебе не нравится? Все нормально!,happy,happy,0.12466,0.68552,0.07729,0.01245,0.06607,0.02155,0.01246,1.0,"<think>

</think>

0.12345, 0.67890, 0.07654, 0.01234, 0.06543, 0.02134, 0.01234"
34_anger_fear_f_050,-1,-1,-1,Что? Я ехала!,fear,fear,0.11319,0.13356,0.09055,0.07018,0.17329,0.06225,0.35698,1.0,"<think>

</think>

0.12346, 0.14567, 0.09876, 0.07654, 0.18901, 0.06789, 0.38936"
45_happiness_sadness_s_130,-1,-1,-1,"Не чужие же люди. Не знаю, я еще подумаю, занять или нет. У тебя денег-то нет.",sad,sad,0.25,0.1,0.55,0.05,0.025,0.015,0.01,1.0,"<think>

</think>

0.25000, 0.10000, 0.55000, 0.05000, 0.02500, 0.01500, 0.01000"
26_enthusiasm_happiness_e_010,-1,-1,-1,Да с тобой всё равно куда!,surprise,surprise,0.11218,0.07965,0.14023,0.06169,0.5766,0.01939,0.01026,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.63456, 0.02134, 0.01129"
04_fear_enthusiasm e_120,-1,-1,-1,"Так, а тут что-то слишком много кнопок. Вы не подскажете, как им пользоваться?",surprise,surprise,0.12361,0.08776,0.09888,0.07664,0.60075,0.01236,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.07654, 0.60000, 0.01234, 0.00000"
10_happiness_anger a_010,-1,-1,-1,"Послушай, так это тебя повышают, а мне главный говорил, что повысят меня. На каких основаниях? Мне было бы очень интересно это знать. Доклад, между прочим, я писала.",anger,anger,0.11757,0.08348,0.14697,0.60002,0.02339,0.02857,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63000, 0.02456, 0.03000, 0.00000"
02_anger_sadness a_051,-1,-1,-1,"Неужели дольше? Анна Ивановна 70 лет. Она делает быстрее, чем ты. А ты молодой специалист. Конечно.",anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
08_sadness_anger s_050,-1,-1,-1,Зачем мне ваши 40 объектов? Давайте мне хотя бы один-два объекта в день. Мне этого будет вполне достаточно.,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
03_disgust_neutral d_060,-1,-1,-1,"Вы знаете, вы ежегодно собираете деньги на замену стёкол, на ремонт стадиона, на ремонт классов.",disgust,disgust,0.11427,0.08113,0.13223,0.07085,0.1017,0.40727,0.09255,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.07654, 0.10987, 0.44000, 0.09999"
21_happiness_anger_a_100,-1,-1,-1,"Давайте! Только побыстрее, пожалуйста!",anger,anger,0.11997,0.15237,0.09598,0.60425,0.01199,0.00767,0.00777,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.62175, 0.01234, 0.00789, 0.00800"
07_fear_neutral n_110,-1,-1,-1,"Нужно, когда едешь на велосипеде, смотреть на дорогу. Только и всё.",neutral,neutral,0.84998,0.02,0.01002,0.01,0.08,0.00999,0.02001,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.08000, 0.01000, 0.02000"
27_neutral_fear_n_090,-1,-1,-1,"Вы сможете вышивать крестиком, вы сможете уделять вашим внукам все больше и больше внимания.",neutral,neutral,0.75757,0.12121,0.08081,0.0202,0.0101,0.00505,0.00506,1.0,"<think>

</think>

0.75000, 0.12000, 0.08000, 0.02000, 0.01000, 0.00500, 0.00500"
05_neutral_fear f_082,-1,-1,-1,Там вообще этажи люди спать ложатся,fear,fear,0.11194,0.07948,0.13993,0.06156,0.0928,0.0694,0.44489,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.07654, 0.49065"
47_enthusiasm_sadness_e_140,-1,-1,-1,10 лет.,surprise,surprise,0.14287,0.14286,0.14285,0.14284,0.42857,1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
25_anger_disgust_a_040,-1,-1,-1,Можете засунуть свои требования себе в задницу. Я уже давно все выплатила.,anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
19_anger_disgust_d_110,-1,-1,-1,"Мы техническая поддержка, которая решает вопросы.",disgust,disgust,0.1153,0.08186,0.10492,0.06111,0.12568,0.43701,0.07412,1.0,"<think>

</think>

0.12345, 0.08765, 0.11234, 0.06543, 0.13456, 0.46789, 0.07936"
43_enthusiasm_neutral_e_080,-1,-1,-1,А сколько смен получается в месяц?,surprise,surprise,0.11213,0.07961,0.0897,0.06952,0.62987,0.01121,0.00796,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.07654, 0.69345, 0.01234, 0.00876"
15_enthusiasm_sadness_e_070,-1,-1,-1,"Конечно же мы вас подготовим. Я уже упоминала, это уровень B2. Самый простой разговорный вы сможете общаться, сможете устроиться на работу и коммуницировать с коллегами.",surprise,surprise,0.11212,0.14239,0.0796,0.03924,0.62665,-1e-05,1e-05,1.0,"<think>

</think>

0.12345, 0.15678, 0.08765, 0.04321, 0.69000, 0.00000, 0.00000"
44_neutral_anger_a_070,-1,-1,-1,"Так, короче, я сейчас звоню вашему начальнику. С завтрашнего дня вы просто здесь работать не будете, понятно?",anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
25_anger_disgust_d_071,-1,-1,-1,"Малятина Дмитриевна, отдайте долг, и я перестану вам звонить. Но если вы не отдадите долг, то я буду звонить вам не то что каждый день, я буду звонить вам 10 раз в день, 20 раз в день, пока вы не отдадите.",disgust,disgust,0.0769,0.07692,0.07693,0.30769,0.07691,0.30771,0.07694,1.0,"<think>

</think>

0.08333, 0.08333, 0.08333, 0.33333, 0.08333, 0.33333, 0.08333"
05_neutral_fear f_081,-1,-1,-1,"Слушай, ещё в магазин идти, да это ж вообще, я задержусь потом. Ты-то живёшь, у тебя улица хорошо освещена, да? Ты ж на Пушкинской, а я вот за портовой аж там возле Донца. И там...",fear,fear,0.10436,0.0741,0.13046,0.05739,0.15415,0.06303,0.41651,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.18234, 0.07456, 0.49269"
08_sadness_anger s_110,-1,-1,-1,"Ну нет, пинг-хаус сада мне не нужен. Зачем мне он нужен? Мне нужен, чтобы был приличный вид из окна, чтобы было не в каком-то заваленном доме, не в сарае, а в нормальном обычном доме.",sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
21_happiness_anger_h_080,-1,-1,-1,"Тирамису. У нас есть всевозможные пирожные. Картошка, заварное, безе.",happy,happy,0.11702,0.64357,0.08309,0.03276,0.04329,0.0117,0.06857,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04567, 0.01234, 0.07234"
39_sadness_anger_s_080,-1,-1,-1,"Ну девушка, ну помогите, ну представьте, что это ваш родственник, ну сколько же можно? Ну я куда ни позвоню, меня все, все посылают.",sad,sad,0.11777,0.08362,0.7527,0.01178,0.02237,0.01176,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
34_anger_fear_a_090,-1,-1,-1,Куда ты? Вперёд! Назад! Вперёд! Назад!,anger,anger,0.14286,0.07143,0.07142,0.71432,-2e-05,-1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.07143, 0.07143, 0.71429, 0.00000, 0.00000, 0.00000"
19_anger_disgust_d_090,-1,-1,-1,"В данный момент директора нет на рабочем месте. Я не могу вас на него направить, так как у него выходной день.",disgust,disgust,0.12347,0.08766,0.15434,0.09877,0.10236,0.43217,0.00123,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.43210, 0.00123"
20_disgust_enthusiasm_e_070,-1,-1,-1,Валерий,surprise,surprise,0.12341,0.14561,0.1023,0.08761,0.54108,-1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.14567, 0.10234, 0.08765, 0.54132, 0.00000, 0.00000"
33_sadness_disgust_s_110,-1,-1,-1,Внешность обманчива.,sad,sad,0.11777,0.08362,0.7527,0.01176,0.02237,0.01178,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
14_anger_fear_f_080,-1,-1,-1,"Ну не звоните, пожалуйста.",fear,fear,0.11296,0.0802,0.1412,0.09037,0.09364,0.07003,0.4116,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.07654, 0.44984"
28_disgust_enthusiasm_d_070,-1,-1,-1,"Нужно, если вы хотите научиться.",disgust,disgust,0.11298,0.08022,0.13074,0.05988,0.15772,0.42656,0.0319,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.06543, 0.17234, 0.46609, 0.03486"
07_fear_neutral n_200,-1,-1,-1,"Да нет, вы особо мне не навредили, но сломали ногу только всего.",neutral,neutral,0.78946,0.08772,0.05262,0.01755,0.05264,0.0,1e-05,1.0,"<think>

</think>

0.75000, 0.08333, 0.05000, 0.01667, 0.05000, 0.00000, 0.00000"
37_enthusiasm_neutral_n_130,-1,-1,-1,Почему тогда я не могу поехать?,neutral,neutral,0.76595,0.0851,0.08511,0.04256,0.02127,0.0,1e-05,1.0,"<think>

</think>

0.75000, 0.08333, 0.08333, 0.04167, 0.02083, 0.00000, 0.00000"
21_happiness_anger_a_080,-1,-1,-1,А что у вас есть из десертов?,anger,anger,0.11862,0.08422,0.14829,0.60583,0.02253,0.02051,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.02134, 0.00000"
03_disgust_neutral d_040,-1,-1,-1,"Ученик Бравков хороший, вы относитесь к нему прям вот не очень нейтрально. Я думаю, что вы относитесь к нему несправедливо.",disgust,disgust,0.12347,0.08766,0.15434,0.09877,0.10236,0.43217,0.00123,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.43210, 0.00123"
48_fear_disgust_f_030,-1,-1,-1,"Да, он страшнее, честно говоря, чем там всякие вот эти хорроры американские. Но я вот... мне кошмары снились. Я потом ночью просыпалась несколько раз.",fear,fear,0.11236,0.07977,0.19527,0.08988,0.12054,0.11235,0.28983,1.0,"<think>

</think>

0.12345, 0.08765, 0.21456, 0.09876, 0.13245, 0.12345, 0.31844"
14_anger_fear_f_100,-1,-1,-1,"Но если меня уволят, я не получу зарплату.",fear,sad,0.12301,0.08734,0.34446,0.10198,0.09841,0.04551,0.19929,1.0,"<think>

</think>

0.12345, 0.08765, 0.34567, 0.10234, 0.09876, 0.04567, 0.20000"
12_sadness_disgust_s_010,-1,-1,-1,"Алло, это Ольга Ивановна?",sad,sad,0.31407,0.12062,0.51996,0.01206,0.0012,0.01205,0.02004,1.0,"<think>

</think>

0.32143, 0.12345, 0.53214, 0.01234, 0.00123, 0.01234, 0.02051"
20_disgust_enthusiasm_e_040,-1,-1,-1,"Нет, вам не надо. Почему вы меня пригласили в ресторан?",surprise,surprise,0.11643,0.08267,0.14555,0.09652,0.50209,0.04307,0.01367,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.10234, 0.53234, 0.04567, 0.01449"
